latitude,longitude,near_highway,near_mall,near_river,near_mountain
22.477646,88.4399813,False,False,True,False
22.4726577,88.3977506,True,False,True,False
22.5261133,88.3478009,True,False,True,False
22.5330009,88.3963939,True,True,True,False
22.5736296,88.3251045,True,False,True,False
22.770816,88.541759,True,False,True,False
22.4884467,88.3560125,True,False,True,False
22.5215953,88.39564,True,True,True,False
22.5264928,88.3323692,True,False,True,False
22.4803617,88.3377899,True,False,True,False
22.4827391,88.3866708,True,False,True,False
22.5236955,88.3988632,True,True,True,False
22.6524964,88.3773002,True,False,True,False
22.5360688,88.3720085,True,False,True,False
22.7641623,88.3776088,True,False,True,False
22.6235932,88.441046,True,True,True,False
22.6057276,88.4029611,True,False,True,False
22.9416232,88.6351344,False,False,False,False
22.4539009,88.4184898,False,False,True,False
22.5153313,88.3477052,True,False,True,False
22.5280337,88.3659084,True,False,True,False
22.7191072,88.4826229,True,False,True,False
22.5373748,88.3475617,True,False,True,False
22.8464418,88.3856781,True,False,True,False
22.5565107,88.3795946,True,False,True,False
22.5290324,88.3791725,True,False,True,False
22.4913328,88.3618382,True,False,True,False
22.5550448,88.3506726,True,True,True,False
22.5054448,88.2940087,False,False,True,False
22.5091067,88.3711314,True,False,True,False
22.6291913,88.4975278,True,False,True,False
22.5060294,88.2501665,False,False,True,False
22.4739055,88.4052276,True,False,True,False
22.5053017,88.4009957,True,True,True,False
22.4845459,88.3469837,True,False,True,False
22.609668,88.4276832,True,False,True,False
22.6796053,88.3710907,True,False,True,False
22.6532616,88.3296743,True,False,True,False
22.6674338,88.3672058,True,False,True,False
22.654827,88.3575776,True,False,True,False
22.4768118,88.3485022,True,False,True,False
22.5008683,88.3840456,True,True,True,False
22.6244374,88.4019362,True,False,True,False
22.543479,88.2946904,False,False,True,False
22.6209027,88.3394035,True,False,True,False
22.4093984,88.37909,False,False,True,False
22.5579073,88.4119068,True,False,True,False
22.5685465,88.4144383,True,False,True,False
22.5949542,88.4058906,True,True,True,False
22.5143486,88.3558518,True,False,True,False
22.5586562,88.4108018,True,False,True,False
22.5021753,88.3624899,True,False,True,False
22.5090184,88.2991427,False,False,True,False
22.5591361,88.3794521,True,False,True,False
22.5606248,88.3738505,True,False,True,False
22.5056768,88.3682854,True,False,True,False
22.5432828,88.3520869,True,True,True,False
22.5844654,88.42385,True,True,True,False
22.5035284,88.3190032,True,False,True,False
22.5673793,88.3710192,True,True,True,False
22.5525664,88.3561356,True,True,True,False
22.5191703,88.3847542,True,True,True,False
22.5364801,88.3576578,True,False,True,False
22.5315802,88.3632719,True,False,True,False
22.5380537,88.3477884,True,False,True,False
22.5419474,88.3547135,True,True,True,False
22.5376181,88.3158211,True,False,True,False
22.5807042,88.4623797,True,True,True,False
22.4959545,88.3704675,True,False,True,False
22.4872704,88.3685589,True,False,True,False
22.4736567,88.173933,False,False,False,False
22.5260827,88.3890458,True,True,True,False
22.5178618,88.3868841,True,True,True,False
22.5176859,88.3633438,True,False,True,False
22.4915547,88.3726729,True,False,True,False
22.5981344,88.3048369,True,False,True,False
22.5142557,88.4098863,True,True,True,False
22.5095876,88.3697226,True,False,True,False
22.5134321,88.4017445,True,True,True,False
22.6530765,88.3805962,True,False,True,False
22.4738701,88.3619683,True,False,True,False
22.472842,88.3674436,True,False,True,False
22.8285164,88.3801893,False,False,True,False
22.598926,88.3475695,True,False,True,False
22.6398418,88.3941343,True,False,True,False
22.6364899,88.4120228,True,False,True,False
22.5055869,88.3224831,True,False,True,False
22.4792468,88.3118473,True,False,True,False
22.6059189,88.4111091,True,True,True,False
22.5655396,88.5141561,True,False,True,False
22.4922795,88.3923094,True,False,True,False
22.5529137,88.3006821,True,False,True,False
22.5853479,88.2848811,True,False,True,False
22.5407799,88.3738814,True,False,True,False
22.5151883,88.3645512,True,False,True,False
22.603428,88.4230377,True,False,True,False
22.7247059,88.3434353,True,False,True,False
22.5961275,88.3852833,True,False,True,False
22.5757025,88.2394462,True,False,True,False
22.4948331,88.3164005,True,False,True,False
22.4873548,88.3133794,True,False,True,False
22.7549951,88.3416672,True,False,True,False
22.9749723,88.4345915,False,False,False,False
22.7109969,88.4699989,True,False,True,False
22.5802652,88.2560296,True,False,True,False
22.5052279,88.368102,True,False,True,False
22.5503588,88.3598938,True,True,True,False
22.622191,88.4089888,True,False,True,False
22.7791604,88.3227463,True,False,True,False
22.5333241,88.3857621,True,False,True,False
22.5642242,88.3893174,True,False,True,False
22.8310988,88.3570138,True,False,True,False
22.6469581,88.343612,True,False,True,False
22.4884855,88.3717539,True,False,True,False
22.6080961,88.3942426,True,False,True,False
22.7998264,88.3739103,True,False,True,False
22.6504966,88.4192153,True,False,True,False
22.6120515,88.3855648,True,False,True,False
22.4637529,88.3864655,True,False,True,False
22.5745254,88.3644645,True,True,True,False
22.7585125,88.3774386,True,False,True,False
22.5754543,88.4322569,True,False,True,False
22.3607154,88.4325575,True,True,True,False
22.6660837,88.4211986,True,False,True,False
22.4966412,88.3616098,True,False,True,False
22.5968262,88.3671932,True,False,True,False
22.5903989,88.3571238,True,False,True,False
22.4843866,88.5657246,True,False,False,False
22.8639237,88.3703496,True,False,False,False
22.5048704,88.3649242,True,False,True,False
22.4990796,88.3640131,True,False,True,False
22.4988417,88.3662447,True,False,True,False
22.5102985,88.4201079,True,False,True,False
22.6659799,88.3906586,True,False,True,False
22.54357,88.2679343,False,False,True,False
22.5880064,88.3689403,True,False,True,False
22.5727779,88.3716794,True,False,True,False
22.6129078,88.4665536,True,False,True,False
22.5881858,88.4076548,True,True,True,False
22.6198553,88.4319746,True,True,True,False
22.6564623,88.4467245,True,False,True,False
22.6309793,88.4344131,True,True,True,False
22.513245,88.4025652,True,True,True,False
22.5137651,88.3510421,True,False,True,False
22.9322475,88.4248587,False,False,False,False
22.9226381,88.3877415,False,False,False,False
22.7949104,88.3317725,True,False,True,False
22.7419198,88.379201,True,False,True,False
22.5192486,88.3511347,True,False,True,False
22.5337583,88.3531583,True,False,True,False
22.598577,88.324035,True,False,True,False
22.5492997,88.2851307,True,False,True,False
22.4661595,88.4001629,True,False,True,False
22.6935831,88.4924943,True,False,True,False
22.4523378,88.3045283,True,False,True,False
22.5764162,88.4141452,True,True,True,False
22.601335,88.3724974,True,False,True,False
22.5525577,88.4063762,True,False,True,False
22.5785751,88.4716695,True,True,True,False
22.5680844,88.2680662,True,False,True,False
22.4868942,88.3054213,True,False,True,False
22.5209912,88.3687046,True,False,True,False
22.5043139,88.3486225,True,False,True,False
22.5147366,88.2492787,False,False,True,False
22.6059241,88.3863913,True,False,True,False
22.5709658,88.412696,True,True,True,False
22.5469365,88.2826141,False,False,True,False
22.5490749,88.3683399,True,True,True,False
22.4960295,88.401984,True,False,True,False
22.5977814,88.3650003,True,False,True,False
22.5033938,88.3804229,True,True,True,False
22.5013103,88.3483751,True,False,True,False
22.5072341,88.393512,True,True,True,False
22.508452,88.3691207,True,False,True,False
22.7060606,88.4633037,True,False,True,False
22.763107,88.1957544,True,False,True,False
22.5143251,88.3369583,True,False,True,False
22.5551591,88.3501171,True,True,True,False
22.5317548,88.3564789,True,False,True,False
22.5244349,88.3524652,True,False,True,False
22.5347917,88.3614931,True,False,True,False
22.5352649,88.3566292,True,False,True,False
22.5489776,88.3280129,True,False,True,False
22.5979916,88.3694857,True,False,True,False
22.6065505,88.3952451,True,False,True,False
22.4125168,88.4185772,True,False,True,False
22.582139,88.4472979,True,True,True,False
22.5458331,88.3737361,True,False,True,False
22.5696052,88.3170772,True,False,True,False
22.608802,88.4237745,True,False,True,False
22.6357323,88.3398223,True,False,True,False
22.5403419,88.3655209,True,False,True,False
22.5843396,88.3631411,True,False,True,False
22.5656805,88.3821551,True,False,True,False
22.5171723,88.3455638,True,False,True,False
22.5700255,88.4347847,True,False,True,False
22.6055529,88.3655888,True,False,True,False
22.7195756,88.3477021,True,False,True,False
22.6063508,88.3784257,True,False,True,False
22.5400604,88.3958472,True,False,True,False
22.578925,88.4096934,True,True,True,False
22.5770567,88.4136879,True,True,True,False
22.5270528,88.3260988,True,False,True,False
22.5227232,88.3499241,True,False,True,False
22.5292635,88.3741834,True,False,True,False
22.7206162,88.373306,True,False,True,False
22.47421,88.3551263,True,False,True,False
22.5834141,88.3562514,True,False,True,False
22.499166,88.3487677,True,False,True,False
22.5838585,88.3339983,True,False,True,False
22.436108,88.4423244,False,False,True,False
22.4681162,88.4196482,False,False,True,False
22.6266867,88.4889817,True,False,True,False
22.9052114,88.3760639,False,False,False,False
22.5147581,88.3904034,True,True,True,False
22.566664,88.3653411,True,True,True,False
22.5998736,88.4008791,True,True,True,False
23.1536323,88.419904,False,False,False,False
22.653524,88.4390752,True,False,True,False
22.5918828,88.281562,True,False,True,False
22.548977,88.3511498,True,True,True,False
22.7826288,88.3702748,True,False,True,False
22.6161562,88.3711362,True,False,True,False
22.4380591,88.267537,False,False,True,False
22.4621691,88.2856024,True,False,True,False
22.7788971,88.384076,True,False,True,False
22.990303,88.3982606,False,False,False,False
22.8963376,88.6689298,False,False,False,False
22.7531048,88.3759528,True,False,True,False
19.1172495,72.833968,True,True,True,True
19.1158835,72.854202,True,False,True,True
19.076,72.8777,True,False,True,False
19.1692623,72.8552548,True,True,True,False
19.1159409,72.8312863,True,True,True,True
19.1852851,72.8358611,True,True,True,False
19.2298129,72.8471376,True,True,True,True
19.1860219,72.8563181,True,True,True,False
19.1070215,72.8275275,True,False,True,True
19.2500963,72.8533941,True,False,True,True
19.2493572,72.8596302,True,False,True,True
19.2596635,72.9690861,True,False,True,False
19.1187195,72.9073476,True,True,True,True
18.99568,72.8302756,True,False,True,False
19.054818,72.8979713,True,False,True,False
19.1366355,73.0027824,True,False,True,False
19.1633281,72.8411995,True,True,True,False
19.1585147,72.9994019,True,False,True,True
19.1163797,73.0069928,True,False,True,False
19.1378308,72.9361964,True,False,True,True
19.0585888,72.9572689,True,False,True,False
18.988459,72.8393913,True,False,True,False
19.0803934,72.8553306,True,False,True,False
18.97504,72.8250555,True,True,True,False
19.1462636,72.9339461,True,False,True,True
19.1114795,72.928021,True,True,True,True
19.0051696,73.0282853,True,True,True,False
19.1960956,72.9880109,True,False,True,False
19.0833438,72.9123246,True,False,True,False
19.1719717,72.9511956,True,True,True,False
19.1429467,72.8551559,True,False,True,False
19.2140036,72.8373054,True,False,True,False
19.0423145,72.8398344,True,False,True,False
19.1704719,72.9610447,True,True,True,False
19.0583358,72.8302669,True,False,True,False
19.0216748,73.0186236,True,True,True,False
19.0137704,72.846317,True,True,True,False
19.0897439,72.9048035,True,False,True,False
19.0616565,72.8498111,True,False,True,False
19.0117388,72.8178706,True,True,True,False
19.1878962,72.8365955,True,True,True,False
19.248875,72.852959,True,False,True,True
19.0652797,72.8793805,True,False,True,False
19.0335938,73.018164,True,False,True,False
19.042472,73.0131985,True,False,True,False
19.124102,72.9385562,True,True,True,False
19.0162531,72.8522274,True,False,True,True
19.5091723,72.8458201,False,False,False,False
18.945764,72.8237193,True,True,True,False
19.103908,72.840301,True,False,True,True
19.0698569,72.829799,True,False,True,False
19.1921813,72.820581,True,True,True,False
18.9825203,72.8242196,True,False,True,False
19.0148811,72.8279556,True,True,True,False
19.0465213,72.8632834,True,False,True,True
18.9652232,72.8388636,True,True,True,False
19.136394,72.8373817,True,True,True,True
19.0238887,72.8382236,True,True,True,False
19.0434868,73.0240782,True,False,True,False
19.0164338,73.0806552,True,False,True,False
19.025773,73.0591845,True,False,True,False
18.9543165,72.8179082,True,True,True,False
18.9766219,72.8327936,True,False,True,False
19.1911418,72.8729089,True,True,True,False
18.915091,72.8259691,True,False,True,False
19.0659774,73.0095329,True,True,True,False
19.0632481,72.9987966,True,True,True,False
19.2599822,72.8598732,True,True,True,False
19.0269192,72.8759337,True,False,True,True
19.0682411,72.8400412,True,False,True,False
19.0844004,72.8372899,True,False,True,False
19.2051958,72.8626165,True,True,False,False
19.0035933,72.8175824,True,False,True,False
19.0235062,73.1106092,True,False,True,False
19.2187187,72.8654856,True,True,True,False
19.0475502,72.9051895,True,False,True,False
19.0261579,72.8520846,True,False,True,True
19.0606629,72.8546797,True,False,True,False
19.3508311,72.8938078,True,False,False,False
19.0511604,72.9293364,True,True,True,False
19.0272788,72.8383977,True,True,True,False
18.9697337,72.8406201,True,False,True,False
18.9129204,72.8201377,True,False,True,False
19.0686026,72.876583,True,False,True,False
19.0210175,72.8568955,True,False,True,True
18.9581616,72.8033665,True,True,True,False
19.0482086,72.9317136,True,True,True,True
19.0314768,72.8468509,True,False,True,False
18.9695855,72.8193152,True,True,True,False
18.9722351,72.8203423,True,True,True,False
18.9650659,72.8261833,True,True,True,False
19.0649126,72.8270326,True,False,True,False
19.0173837,73.0954838,True,False,True,False
19.0317259,72.8433917,True,True,True,False
19.0692377,72.8978464,True,False,True,False
19.0553688,72.9150702,True,False,True,False
19.1248799,72.9354946,True,True,True,True
18.927089,72.8235859,True,True,False,False
18.968623,72.8068368,True,True,True,False
18.9354797,72.8271741,True,True,True,False
19.0592671,72.861326,True,False,True,True
18.9332665,72.8345146,True,True,True,False
18.9584855,72.8122522,True,True,True,False
18.9904678,73.1279357,True,True,True,False
19.1136865,72.929775,True,True,True,True
19.1091482,72.8945793,True,False,True,True
18.9871984,72.8326716,True,False,True,False
19.1440528,73.0455731,True,False,True,True
19.0692541,72.9019227,True,False,True,False
19.0010485,72.8194265,True,False,True,False
19.0628944,72.8825604,True,False,True,False
19.0318761,72.8882146,True,False,True,False
19.0526081,72.9094457,True,False,True,False
19.0795422,72.8971169,True,False,True,False
19.1056227,72.9988648,True,False,True,False
19.1097455,72.8365427,True,False,True,True
19.1093012,73.0235724,True,False,True,False
19.0687175,72.904372,True,False,True,False
18.9987796,72.8544218,True,False,True,False
19.054999,72.8692035,True,False,True,True
19.1899425,73.0230752,True,False,True,True
19.1254396,72.9252587,True,True,True,True
19.1293951,72.8396709,True,True,True,True
19.0759684,72.824731,True,False,True,False
19.0395778,72.9221562,True,True,True,True
19.0072207,73.1155902,True,False,True,False
18.9492575,72.8279382,True,True,True,False
19.1593193,72.9906831,True,False,True,False
19.2532885,72.7904864,False,False,True,False
19.0840726,72.8835101,True,False,True,False
19.136208,72.816827,True,True,True,False
18.9601592,72.8345489,True,True,True,False
18.9633549,72.8158261,True,True,True,False
19.1331195,72.8251336,True,True,True,False
19.114541,72.9257184,True,True,True,True
19.0963204,72.8643595,True,False,True,False
19.012455,72.835058,True,True,True,False
19.0787903,72.8799992,True,False,True,False
19.0525087,72.87938,True,False,True,True
18.9562681,72.8057401,True,True,True,False
19.0972015,72.9981497,True,False,True,False
19.1193307,72.9995096,True,False,True,False
19.1175161,73.0033906,True,False,True,False
19.1295931,72.9968264,True,False,True,False
18.9308302,72.8226137,True,True,False,False
19.1196976,72.8464205,True,False,True,True
19.0596913,72.8265675,True,False,True,False
19.0520886,72.8674141,True,False,True,True
18.9736935,72.8367795,True,False,True,False
18.9750879,72.8282502,True,False,True,False
19.0810765,72.8485939,True,False,True,False
19.2426204,72.8520198,True,True,True,True
19.1395251,72.8083428,False,False,True,False
19.1361399,72.8375662,True,True,True,True
19.1302521,72.8213775,True,True,True,False
19.1219328,72.8257301,True,True,True,True
19.1365801,72.8120769,False,True,True,False
19.1276887,72.8627819,True,False,True,False
19.1218684,72.8505831,True,False,True,True
19.1396155,72.8257126,True,True,True,False
19.0734855,72.8823214,True,False,True,False
19.1049759,73.0038923,True,False,True,False
19.0662286,72.822963,True,False,True,False
19.2112442,72.8643107,True,True,False,False
19.0904503,72.8428331,True,False,True,False
19.0504556,72.8218606,True,False,True,False
19.106806,73.0009987,True,False,True,False
18.9681782,72.8286009,True,False,True,False
19.0902467,72.8276638,True,False,True,False
19.214504,72.8769601,True,True,False,False
19.1084781,72.8697541,True,False,True,False
19.1136556,72.8585799,True,False,True,False
19.0512275,72.8326014,True,False,True,False
19.1133952,72.8736034,True,False,True,False
19.0670591,72.8285881,True,False,True,False
19.1257356,72.9998659,True,False,True,False
19.1939583,72.8607549,True,True,True,False
19.1049242,72.8985884,True,False,True,True
18.9680167,72.8082732,True,True,True,False
19.0575631,72.8314731,True,False,True,False
18.9662492,72.8089909,True,True,True,False
19.1430985,72.8246055,True,True,True,False
19.1231523,72.8599912,True,False,True,False
19.1253367,72.86432,True,False,True,False
19.0875686,72.8273041,True,False,True,False
19.196772,72.8603751,True,True,True,False
19.0752431,72.8358501,True,False,True,False
19.0573495,72.8271059,True,False,True,False
19.061761,72.8222815,True,False,True,False
18.9999313,72.8447176,True,False,True,False
19.108206,72.8828404,True,False,True,False
19.1648688,72.8495492,True,True,True,False
19.1721366,72.9566971,True,True,True,False
19.0549204,72.9169194,True,False,True,False
19.06516,72.8325545,True,False,True,False
19.0005156,72.8139135,True,False,True,False
19.0554338,72.8751508,True,False,True,True
19.1287942,72.8255543,True,True,True,True
19.2113199,72.8710472,True,True,False,False
19.057121,72.8252328,True,False,True,False
19.2068605,72.8697453,True,True,False,False
19.0074717,72.8358965,True,True,True,False
18.9714363,72.8051492,True,True,True,False
19.1326946,72.8966869,True,False,True,False
19.127716,72.8675588,True,False,True,False
19.1172198,72.882342,True,False,True,False
19.0509908,72.8216174,True,False,True,False
19.0958495,72.8877186,True,False,True,False
19.2117164,72.8646991,True,True,False,False
19.171044,72.859023,True,True,True,False
19.1847848,72.834135,True,True,True,False
19.1738527,72.8670935,True,True,True,False
19.1474514,72.9957483,True,False,True,False
19.0429946,73.0806733,True,False,True,False
19.2238836,72.8476854,True,True,True,False
19.0250002,72.9061681,True,False,True,True
19.1471224,72.991425,True,False,True,False
18.9637535,72.8068617,True,True,True,False
19.2356062,72.9583946,True,False,True,True
19.0435059,72.8921791,True,False,True,False
19.1147466,72.8397574,True,False,True,True
19.1380387,72.8280164,True,True,True,False
19.1546402,72.9466525,True,False,True,False
19.097,72.8945,True,False,True,True
18.9674951,72.843985,True,False,True,False
19.1068579,72.8671624,True,False,True,False
19.1788433,72.8444648,True,True,True,False
19.2157147,72.8251499,True,False,True,False
19.1136366,72.8368659,True,True,True,True
19.0390722,72.8501829,True,False,True,False
19.1283029,72.8269639,True,True,True,True
18.9524203,72.8038935,True,True,True,False
19.0135886,72.8276962,True,True,True,False
19.0139092,72.8322785,True,True,True,False
18.9861851,72.8109586,True,True,True,False
19.050289,72.8915885,True,False,True,False
19.117493,72.9644013,False,False,True,False
19.1111705,72.8304076,True,False,True,True
19.0617135,72.8837422,True,False,True,False
19.1235835,72.887405,True,False,True,False
19.1074355,72.9984805,True,False,True,False
19.0629912,72.8566638,True,False,True,False
19.0448096,72.9101374,True,False,True,True
19.0559456,73.0182495,True,False,True,False
19.0702474,72.8223173,True,False,True,False
19.1191245,72.9136382,True,True,True,True
19.118049,72.8798104,True,False,True,False
19.0813635,72.853893,True,False,True,False
19.1069664,73.0095196,True,False,True,False
19.0610336,73.0032979,True,True,True,False
17.494103,78.3527499,False,False,False,False
19.0827847,72.8805307,True,False,True,False
15.644673,73.83631,False,False,False,False
19.0713356,72.8381315,True,False,True,False
19.015057,73.0123022,True,True,True,False
19.1277203,72.9062142,True,True,True,True
19.1576166,72.7865772,False,False,True,False
19.167997,72.967884,True,False,True,False
19.0192269,72.8428479,True,True,True,False
19.1211612,72.9373292,True,True,True,True
19.0761648,73.0176615,True,False,True,False
19.044463,72.8586177,True,False,True,True
19.0612177,72.8448733,True,False,True,False
19.2088598,72.820816,True,False,True,False
19.2141193,72.8258652,True,False,True,False
19.1502437,72.8342294,True,True,True,False
19.038895,73.080393,True,False,True,False
19.1834164,72.8584879,True,True,True,False
19.3183904,72.8991697,True,False,False,False
19.051141,72.9058598,True,False,True,False
19.0661859,72.8306386,True,False,True,False
19.0483928,72.9387147,True,True,True,True
19.1386506,72.8274885,True,True,True,False
19.132229,72.8498595,True,False,True,True
19.1286526,72.9280394,True,True,True,True
19.1191663,72.8951234,True,True,True,True
19.0844406,72.83457,True,False,True,False
19.0859241,72.8276105,True,False,True,False
19.076153,72.8319138,True,False,True,False
19.1427827,72.9934041,True,False,True,False
19.1418141,72.9986329,True,False,True,False
19.0411865,72.9477071,True,True,False,True
19.215001,72.8119695,False,False,True,False
19.1537891,72.9629435,True,False,True,False
19.1486945,72.9922501,True,False,True,False
19.0294234,72.8696192,True,False,True,True
19.0960823,72.8460114,True,False,True,False
19.1326186,72.9149702,True,True,True,True
19.1521227,72.83094,True,True,True,False
19.1611244,72.9904244,True,False,True,False
19.1523238,72.9404824,True,False,True,False
19.0062232,72.8297898,True,True,True,False
19.028972,72.8775722,True,False,True,True
19.2148204,72.8426273,True,True,True,False
19.0708218,72.8288647,True,False,True,False
19.0166466,73.041358,True,False,True,False
19.1202459,72.9959529,True,False,True,False
19.0463561,73.0091368,True,False,True,False
19.1073198,72.828028,True,False,True,True
19.0514795,72.8757873,True,False,True,True
19.1609925,72.9445125,True,False,True,False
19.124241,72.9178737,True,True,True,True
19.1914938,72.8609389,True,True,True,False
19.0894525,72.9050293,True,False,True,False
19.069717,72.8331727,True,False,True,False
19.1116978,72.9234406,True,True,True,True
19.1312,72.8149,True,True,True,False
19.0082224,72.8337786,True,True,True,False
19.1375285,72.7918857,False,False,True,False
19.1138594,72.8476435,True,False,True,True
19.0920602,72.8994007,True,False,False,False
19.2384522,72.8424406,True,True,True,True
19.2315586,72.8468951,True,True,True,True
19.2249852,72.8458342,True,True,True,False
19.0441,72.9027,True,False,True,False
19.2183953,72.843846,True,True,True,False
19.228336,72.848131,True,True,True,True
19.2289622,72.8448146,True,True,True,True
19.0627075,72.8910418,True,False,True,False
19.2382196,72.8527,True,True,True,True
19.446212,73.3167061,False,False,False,False
19.229068,72.8573628,True,True,True,True
19.0565684,72.890296,True,False,True,False
19.0517387,72.9103117,True,False,True,False
19.1724907,72.9670724,True,False,True,False
19.1278285,72.8308602,True,True,True,True
19.1214432,72.8476159,True,False,True,True
19.0445055,72.9098089,True,False,True,True
19.0566802,72.9224217,True,False,True,False
19.0539721,72.8879109,True,False,True,False
19.0501723,72.9198683,True,True,True,False
19.2364095,72.8187174,False,False,True,False
19.0526419,72.8942789,True,False,True,False
19.1484813,72.9910368,True,False,True,False
19.0366365,72.9456677,True,True,False,True
19.2170865,72.8521491,True,True,True,False
18.9738655,72.8090463,True,True,True,False
19.0637885,72.9249,True,False,True,False
19.079273,72.8612672,True,False,True,False
19.0998652,72.8879689,True,False,True,False
19.033685,73.008969,True,False,True,False
19.0999098,72.8440038,True,False,True,False
19.1269786,72.8269802,True,True,True,True
19.1211602,72.8820645,True,False,True,False
19.202513,72.8408313,True,False,True,False
19.1450535,72.82856,True,True,True,False
18.6067613,73.822095,False,False,False,False
18.9576845,72.8355858,True,True,True,False
19.1008449,72.9118196,True,False,False,True
19.4115443,73.2691755,False,False,False,False
19.1198185,72.9052264,True,True,True,True
19.112413,72.8710949,True,False,True,False
19.0370749,73.0124752,True,False,True,False
19.2133846,72.8419734,True,False,True,False
19.0301805,72.8669504,True,False,True,True
19.0654915,72.8931985,True,False,True,False
19.2221131,72.8399902,True,True,True,False
19.1369178,72.869128,True,False,True,True
19.2260508,72.8543007,True,True,True,True
19.0234849,73.0384895,True,False,True,False
19.116362,72.9038517,True,True,True,True
19.037232,72.906763,True,False,True,True
19.2282086,72.838496,True,True,True,False
19.1966847,72.8227304,True,True,True,False
19.0841614,72.9105915,True,False,True,False
18.9537706,72.8274755,True,True,True,False
19.1724355,72.9530767,True,True,True,False
19.1315938,72.8346293,True,True,True,True
19.1365763,73.0020717,True,False,True,False
18.9950815,72.832883,True,False,True,False
19.0844724,72.8346157,True,False,True,False
19.2300117,73.0281438,True,False,True,False
18.7996882,73.2860473,False,False,False,False
19.2019214,72.8181718,True,False,True,False
18.7963261,73.2884961,False,False,False,False
19.1831456,72.9540881,True,True,True,False
19.0375563,73.0290014,True,False,True,False
19.4397472,73.3080116,False,False,False,False
18.9810531,72.8267863,True,False,True,False
19.1404894,72.8647504,True,False,True,True
19.0928654,72.8515077,True,False,True,False
19.1081165,72.8502764,True,False,True,True
19.1067657,72.8639412,True,False,True,False
19.0407302,72.8642303,True,False,True,True
19.2056319,73.0078003,True,False,True,True
19.252261,72.87286,True,True,True,False
19.2072381,72.8365782,True,False,True,False
19.1740198,72.8695219,True,False,True,False
19.453876,73.327579,False,False,False,False
19.1349978,72.9351016,True,True,True,True
19.1152873,72.8618085,True,False,True,False
19.0793369,72.910051,True,False,True,False
19.3643184,73.1757195,False,False,False,False
19.0875,72.8277,True,False,True,False
19.1247542,72.9201221,True,True,True,True
19.0712057,73.079077,True,False,True,False
19.0370909,73.0233188,True,False,True,False
18.5343218,73.9298264,True,True,True,False
18.6022495,73.7644454,True,True,True,False
18.5806299,73.9833099,True,False,True,False
18.5072618,73.8056676,True,False,True,False
18.5586854,73.8954953,True,True,True,False
18.5076459,73.8667489,True,False,True,False
18.5981553,73.7977661,True,True,True,False
18.5924659,73.7606865,True,True,True,False
18.5906707,73.8913189,True,False,True,False
18.6598134,73.7772821,True,False,True,False
18.5775917,73.8533183,True,False,True,False
18.5703877,73.9133336,True,False,False,False
18.4373984,73.8190432,True,False,False,False
18.7623111,73.8625448,True,False,True,False
18.6403548,73.7917128,True,True,True,False
18.5512763,73.9416575,True,True,True,False
18.5481382,73.9025513,True,True,True,False
18.643269,73.7450557,True,False,True,False
18.5803749,73.9182265,True,False,True,False
18.5204,73.8567,True,False,True,False
18.6642449,73.8266835,True,False,True,False
18.5589937,73.7845232,True,False,True,True
18.5874457,73.8213076,True,False,True,False
18.6210093,73.8501298,True,False,True,False
18.4519302,73.8913901,True,False,False,False
18.6227121,73.8738776,True,False,True,False
18.5536672,73.752727,True,False,True,False
18.5007741,73.9379146,True,False,True,False
18.4644244,73.8323998,True,False,True,False
18.6153997,73.7501907,True,True,True,False
19.1430582,73.638586,False,False,False,False
18.4894205,73.821347,True,False,True,False
18.5209541,73.7780873,True,False,True,True
18.4820444,73.8001705,True,False,True,False
18.4779905,73.8940627,True,True,False,False
18.5236232,73.9871692,True,False,False,False
18.4834351,74.3621686,False,False,False,False
18.5122093,73.9719339,True,False,False,False
18.5560689,74.0658057,False,False,False,False
18.6231854,73.8019932,True,True,True,False
18.6772446,73.8981129,True,False,True,False
18.6668233,73.7020767,True,False,True,False
18.548967,73.9149296,True,True,True,False
18.5141709,73.9014013,True,True,True,False
18.4536792,73.8563196,True,False,True,False
18.5696605,73.794051,True,False,True,False
18.4782576,73.823807,True,False,True,False
18.565532,73.8135828,True,False,True,False
18.609275,73.7729374,True,True,True,False
18.6966651,73.7916232,True,False,True,False
18.5847495,73.8927069,True,False,True,False
18.6486418,73.7647081,True,False,True,False
18.5112818,73.6790069,True,False,True,False
18.5213749,73.8596235,True,False,True,False
18.4883683,73.8986672,True,True,True,False
18.5618834,73.8101957,True,False,True,False
18.5820266,73.7689831,True,True,True,False
18.4851264,73.9316774,True,False,False,False
18.6382904,73.7461948,True,False,True,False
18.4726271,73.9791077,True,False,True,False
18.5175599,73.858037,True,False,True,False
18.4589198,73.8093956,True,True,False,False
18.7337107,73.6728593,False,True,True,False
18.4490308,73.8528624,True,False,True,False
18.5386704,73.7952542,True,False,True,True
18.6024826,73.7959899,True,True,True,False
18.4796701,73.8250995,True,False,True,False
18.5927116,73.8625967,True,False,True,False
18.5111545,73.9273823,True,True,True,False
18.4880464,73.8937064,True,True,False,False
18.5268544,73.9000956,True,True,True,False
18.4674971,73.825365,True,False,True,False
18.5570956,73.9280864,True,True,True,False
19.0931323,73.7526518,False,False,False,False
18.4954862,73.9713563,True,False,True,False
18.57263,73.87825,True,False,True,False
18.5920682,73.7576392,True,True,True,False
18.4539864,73.8409138,True,False,True,False
18.532172,73.8496602,True,False,True,False
18.5366225,73.8932738,True,True,True,False
18.5258016,73.9920372,True,False,False,False
